GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,AEZ_id
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.6_1,Bilo Nopha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.7_1,Borecha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.8_1,Bure,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.9_1,Chewaka,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.10_1,Chora,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.11_1,Dabo Hana,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.12_1,Darimu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.13_1,Dedesa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.14_1,Dega,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.15_1,Didu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.16_1,Doreni,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.17_1,Gechi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.18_1,Huka Halu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.19_1,Hurumu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.20_1,Mako,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.21_1,Metu Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.22_1,Metu Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.23_1,Nono Sele,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.24_1,Yayu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.1_1,Agaro Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.2_1,Chora Botor,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.3_1,Dedo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.4_1,Gera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.5_1,Gomma,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.6_1,Gumay,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.7_1,Jima Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.8_1,Kersa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.9_1,Limu Kosa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.10_1,Limu Seka,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.11_1,Mana,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.12_1,Nono Benja,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.13_1,Omonada,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.14_1,Seka Chekorsa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.15_1,Setema,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.16_1,Shebe Senbo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.17_1,Sigamo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.18_1,Sokoru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.11_1,Jimma,ETH.8.11.19_1,Tiro Afeta,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.1_1,Anfilo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.2_1,Dale Sadi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.3_1,Dale Wabera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.4_1,Denbi Dollo Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.5_1,Gawo Kebe,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.6_1,Gidami,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.7_1,Hawa Gelan,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.8_1,Jimma Horo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.9_1,Lalo Kile,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.10_1,Seyo ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.12_1,Kelem Welega,ETH.8.12.11_1,Yemalogi Welel,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.1_1,Abichuna Gnaa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.2_1,Aleltu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.3_1,Debere Libanos,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.4_1,Degem,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.5_1,Dera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.6_1,Fiche Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.7_1,Girar Jarso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.8_1,Hidabu Abote,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.9_1,Jida,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.10_1,Kimbibit,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.11_1,Kuyu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.12_1,Were Jarso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.13_1,Wuchale,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.13_1,North Shewa,ETH.8.13.14_1,Yaya Gulele,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.1_1,Ameya,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.2_1,Becho,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.3_1,Dawo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.4_1,Goro,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.5_1,Ilu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.6_1,Kersa Ena Malima,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.7_1,Sebeta Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.8_1,Seden Sodo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.9_1,Sodo Dachi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.10_1,Tole,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.11_1,Woliso Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.12_1,Woliso Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.14_1,South West Shewa,ETH.8.14.13_1,Wonchi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.1_1,Anchar,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.2_1,Bedesa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.3_1,Boke,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.4_1,Burqua Dhintu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.5_1,Chiro Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.6_1,Chiro Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.7_1,Daro Lebu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.8_1,Doba,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.9_1,Gemches,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.10_1,Guba Koricha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.11_1,Habro,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.12_1,Hawi Gudina,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.13_1,Mesela,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.14_1,Mieso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.15_1,Odabultum,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.15_1,West  Hararge,ETH.8.15.16_1,Tulo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.1_1,Adaba,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.2_1,Arsi Negele Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.3_1,Arsi Negele Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.4_1,Bishan Guracha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.5_1,Dodola Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.6_1,Dodola Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.7_1,Gedeb Asasa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.8_1,Kofele,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.9_1,Kokosa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.10_1,Kore ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.11_1,Nansebo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.12_1,Shala,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.13_1,Shashemene Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.14_1,Siraro,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.16_1,West Arsi,ETH.8.16.15_1,Wondo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.1_1,Abuna Gindeberet,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.2_1,Ada Berga,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.3_1,Ambo Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.4_1,Ambo Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.5_1,Bako Tibe,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.6_1,Cheliya,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.7_1,Dano,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.8_1,Dendi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.9_1,Dire Inchini,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.10_1,Ejere,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.11_1,Elfata,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.12_1,Ginde Beret,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.13_1,Illu Galan,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.14_1,Jeldu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.15_1,Jibat,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.16_1,Meta Robi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.17_1,Midakegn,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.18_1,Nono,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.17_1,West Shewa,ETH.8.17.19_1,Toke Kutayu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.1_1,Ayira,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.2_1,Babo Gambel,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.3_1,Begi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.4_1,Boji Chekorsa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.5_1,Boji Dirmeji,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.6_1,Genji,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.7_1,Gimbi Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.8_1,Gimbi Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.9_1,Guliso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.10_1,Haru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.11_1,Homa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.12_1,Jarso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.13_1,Kiltu Kara,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.14_1,Kondala,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.15_1,Lalo Asabi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.16_1,Mendi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.17_1,Menesibu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.18_1,Nejo Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.19_1,Nejo Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.20_1,Nole Kaba,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.21_1,Seyo Nole,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.18_1,West Wellega,ETH.8.18.22_1,Yubdo,Oromia
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.1_1,Barey,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.2_1,Chereti,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.3_1,Elkere,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.4_1,Goraboqaksa,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.5_1,Guradamole,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.6_1,Hargele ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.7_1,Lagahida,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.8_1,Qarsadula ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.9_1,Raso,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.1_1,Afder,ETH.9.1.10_1,West Imay,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.2_1,Dollo,ETH.9.2.1_1,Bokh,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.2_1,Dollo,ETH.9.2.2_1,Danod,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.2_1,Dollo,ETH.9.2.3_1,Daratole,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.2_1,Dollo,ETH.9.2.4_1,Galadin,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.2_1,Dollo,ETH.9.2.5_1,Warder,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.1_1,Awbare,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.2_1,Babile,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.3_1,Goljano,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.4_1,Gursum,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.5_1,Jigjiga Council,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.6_1,Kebribeyah,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.7_1,Mustehil,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.8_1,Shabeley,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.3_1,Fafan,ETH.9.3.9_1,Tuliguled,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.1_1,Ararso,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.2_1,Aware,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.3_1,Burqod,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.4_1,Daror,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.5_1,Degahabur City ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.6_1,Degahbur woreda,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.7_1,Degahmadow,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.8_1,Gashamo,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.9_1,Gunagado,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.4_1,Jarar,ETH.9.4.10_1,Yocale,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.1_1,Doloado,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.2_1,Kebridehar ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.3_1,Kebridehar City ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.4_1,Marsin ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.5_1,Shaygosh,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.5_1,Korahe,ETH.9.5.6_1,Shilabo,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.1_1,Deka suftu,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.2_1,Erer,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.3_1,Filtu,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.4_1,Hudet,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.5_1,Moyale ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.6_1,Liben,ETH.9.6.6_1,Mubarek ,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.1_1,Afdem,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.2_1,Ayshia,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.3_1,Duhun,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.4_1,Fik,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.5_1,Garbo,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.6_1,Hamaro,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.7_1,Meiso,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.8_1,Sagag,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.7_1,Nogob,ETH.9.7.9_1,Salahad,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.1_1,Adadle,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.2_1,Berocano,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.3_1,Dhanan,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.4_1,East Emi,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.5_1,Elwayne,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.6_1,Gode city,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.7_1,Gode Woreda,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.8_1,Hadhagala,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.9_1,Kelafo,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.8_1,Shabele,ETH.9.8.10_1,Qubi,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.1_1,Dambal,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.2_1,Dobowayn,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.3_1,Dolobay,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.4_1,Ferfer,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.5_1,Harshim,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.6_1,Mayamulku,Somali
ETH,Ethiopia,ETH.9_1,Somali,ETH.9.9_1,Siti,ETH.9.9.7_1,Shinile,Somali
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.1_1,Burera,RWA.1.1.1_1,Bungwe,Amhara
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.1_1,Burera,RWA.1.1.2_1,Butaro,Amhara
